Поезд/Нитка,Дней до отправления,Станция отп.,Станция назн.,Тип/Кл.обсл.,Кол-во прод. мест,Сумма по бил.,Сумма по плац.,Сумма серв. усл.,Итого сумма билета,Расстояние 
465Ж,60,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1218.3,252
465Ж,60,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1281.3,252
465Ж,60,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1353.0,252
465Ж,60,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1066.8,252
465Ж,60,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1281.3,252
465Ж,60,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,881.5,252
465Ж,60,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1280.8,252
465Ж,60,КРАСНОДАР,АДЛЕР,3Т,1,,,188.2,1280.8,252
465Ж,60,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
801С,61,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1165.5,252
801С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
801С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
801С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,582.8,252
801С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
801С,61,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1165.5,252
801С,61,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,582.8,252
808С,61,КРАСНОДАР,АДЛЕР,1С,1,,,0.0,2723.5,252
808С,61,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1165.5,252
808С,61,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1165.5,252
808С,61,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,582.8,252
497Г,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1455.6,252
497Г,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1767.7,252
497Г,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1455.6,252
497Г,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1767.7,252
497Г,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1182.9,252
497Г,61,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1280.8,252
497Г,61,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
471М,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1349.4,252
471М,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1634.8,252
471М,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1634.8,252
471М,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1227.2,252
471М,61,КРАСНОДАР,АДЛЕР,3Д,1,,,188.2,1280.8,252
471М,61,КРАСНОДАР,АДЛЕР,3Т,1,,,188.2,1280.8,252
471М,61,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
459В,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1739.3,252
459В,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1739.3,252
459В,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1165.1,252
459В,61,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1280.8,252
459В,61,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1280.8,252
459В,61,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
463У,61,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,4104.5,252
463У,61,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,1832.2,252
463У,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1269.9,252
463У,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1535.5,252
463У,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1725.1,252
463У,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1251.1,252
463У,61,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1280.8,252
463У,61,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1280.8,252
463У,61,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
642С,61,КРАСНОДАР,АДЛЕР,1Э,1,,,666.0,4327.8,252
642С,61,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1359.9,252
642С,61,КРАСНОДАР,АДЛЕР,2Т,1,,,372.0,1248.0,252
642С,61,КРАСНОДАР,АДЛЕР,2Т,1,,,372.0,1466.9,252
642С,61,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1248.0,252
642С,61,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1248.0,252
642С,61,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1466.9,252
642С,61,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1466.9,252
642С,61,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1827.1,252
642С,61,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
357Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1126.8,252
357Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1356.5,252
357Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1126.8,252
357Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1356.5,252
357Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,925.8,252
357Й,61,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
282Я,61,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1188.9,252
282Я,61,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1378.3,252
282Я,61,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
037Г,61,КРАСНОДАР,АДЛЕР,1Э,1,,,2563.0,8617.4,252
037Г,61,КРАСНОДАР,АДЛЕР,2Х,1,,,412.0,2516.5,252
037Г,61,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1810.3,252
037Г,61,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,2622.7,252
037Г,61,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,3043.5,252
037Г,61,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3043.5,252
037Г,61,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1973.4,252
037Г,61,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1743.2,252
117Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1436.2,252
117Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1743.2,252
117Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1167.6,252
117Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1743.2,252
117Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1743.2,252
117Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1436.2,252
117Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1743.2,252
117Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1167.6,252
117Й,61,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1378.3,252
117Й,61,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1378.3,252
117Й,61,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,61,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
014Ж,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1239.3,252
014Ж,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1497.1,252
014Ж,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1128.8,252
014Ж,61,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1378.3,252
014Ж,61,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
083М,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1231.5,252
083М,61,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1378.3,252
083М,61,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1378.3,252
083М,61,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
353Е,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1085.3,252
353Е,61,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,2062.0,252
353Е,61,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,2342.7,252
353Е,61,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2062.0,252
353Е,61,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2342.7,252
353Е,61,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1280.8,252
353Е,61,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
821С,61,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1165.5,252
821С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
821С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
821С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,582.8,252
821С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
821С,61,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1165.5,252
821С,61,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,582.8,252
316С,61,КРАСНОДАР,АДЛЕР,2Ф,1,,,437.8,2612.1,252
316С,61,КРАСНОДАР,АДЛЕР,2Ф,1,,,437.8,2612.1,252
316С,61,КРАСНОДАР,АДЛЕР,2К,1,,,218.4,2392.7,252
316С,61,КРАСНОДАР,АДЛЕР,2К,1,,,218.4,1755.8,252
316С,61,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
815С,61,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1165.5,252
815С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
815С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
815С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,582.8,252
815С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
815С,61,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1165.5,252
815С,61,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,582.8,252
829С,61,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1165.5,252
829С,61,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1165.5,252
829С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
829С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,582.8,252
829С,61,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,582.8,252
829С,61,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1165.5,252
829С,61,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,582.8,252
461Й,61,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,3165.1,252
461Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1212.9,252
461Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1012.0,252
461Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1212.9,252
461Й,61,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,925.8,252
461Й,61,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1280.8,252
461Й,61,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
803С,61,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1165.5,252
803С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
803С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
803С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,582.8,252
803С,61,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
803С,61,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1165.5,252
803С,61,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,582.8,252
127Ы,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1060.9,252
127Ы,62,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1463.8,252
127Ы,62,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1736.6,252
127Ы,62,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1378.3,252
127Ы,62,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1378.3,252
127Ы,62,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
642С,62,КРАСНОДАР,АДЛЕР,1Э,1,,,666.0,5004.6,252
642С,62,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1264.1,252
642С,62,КРАСНОДАР,АДЛЕР,2Т,1,,,372.0,1168.2,252
642С,62,КРАСНОДАР,АДЛЕР,2Т,1,,,372.0,1367.4,252
642С,62,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1168.2,252
642С,62,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1367.4,252
642С,62,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1367.4,252
642С,62,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1827.1,252
642С,62,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
357Й,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1126.8,252
357Й,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1356.5,252
357Й,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1126.8,252
357Й,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1356.5,252
357Й,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,925.8,252
357Й,62,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
079Я,62,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,5037.6,252
079Я,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1461.8,252
079Я,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1775.3,252
079Я,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1775.3,252
079Я,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1252.8,252
079Я,62,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1378.3,252
079Я,62,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1378.3,252
079Я,62,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
037Г,62,КРАСНОДАР,АДЛЕР,1Э,1,,,2563.0,7920.4,252
037Г,62,КРАСНОДАР,АДЛЕР,2Х,1,,,412.0,2223.4,252
037Г,62,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1600.9,252
037Г,62,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2750.4,252
037Г,62,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1973.4,252
037Г,62,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
014Ж,62,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,4467.8,252
014Ж,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1342.3,252
014Ж,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1625.9,252
014Ж,62,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1378.3,252
014Ж,62,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
083М,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1178.2,252
083М,62,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1378.3,252
083М,62,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1378.3,252
083М,62,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
821С,62,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1165.5,252
821С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
821С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
821С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,582.8,252
821С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
821С,62,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1165.5,252
821С,62,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,582.8,252
815С,62,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1165.5,252
815С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
815С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
815С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,582.8,252
815С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
815С,62,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1165.5,252
815С,62,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,582.8,252
829С,62,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1165.5,252
829С,62,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1165.5,252
829С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
829С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,582.8,252
829С,62,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1165.5,252
829С,62,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,582.8,252
829С,62,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1165.5,252
829С,62,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,582.8,252
545У,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1208.5,252
545У,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1458.5,252
545У,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1101.3,252
545У,62,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1280.8,252
545У,62,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
345Е,62,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,4200.4,252
345Е,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1398.9,252
345Е,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1696.8,252
345Е,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1398.9,252
345Е,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1696.8,252
345Е,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1138.6,252
345Е,62,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1280.8,252
345Е,62,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1280.8,252
345Е,62,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
803С,62,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1165.5,252
803С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
803С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
803С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,582.8,252
803С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
803С,62,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1165.5,252
803С,62,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,582.8,252
801С,62,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1165.5,252
801С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
801С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
801С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,582.8,252
801С,62,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
801С,62,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1165.5,252
801С,62,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,582.8,252
808С,62,КРАСНОДАР,АДЛЕР,1С,1,,,0.0,2723.5,252
808С,62,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1165.5,252
808С,62,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1165.5,252
808С,62,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,582.8,252
531Г,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1096.1,252
531Г,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1194.9,252
531Г,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1318.1,252
531Г,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1441.6,252
531Г,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1096.1,252
531Г,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1318.1,252
531Г,62,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1280.8,252
531Г,62,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1280.8,252
531Г,62,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
471М,62,КРАСНОДАР,АДЛЕР,1Л,1,,,384.0,4401.2,252
471М,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1349.4,252
471М,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1634.8,252
471М,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1349.4,252
471М,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1634.8,252
471М,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1227.2,252
471М,62,КРАСНОДАР,АДЛЕР,3Д,1,,,188.2,1280.8,252
471М,62,КРАСНОДАР,АДЛЕР,3Т,1,,,188.2,1280.8,252
471М,62,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
475М,62,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,2136.1,252
475М,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,851.2,252
475М,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1011.9,252
475М,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,851.2,252
475М,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1011.9,252
475М,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,710.5,252
475М,62,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1280.8,252
475М,62,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1280.8,252
475М,62,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
360Ч,62,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,1931.6,252
360Ч,62,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,2321.6,252
360Ч,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1767.7,252
360Ч,62,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1182.9,252
360Ч,62,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1280.8,252
801С,63,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1165.5,252
801С,63,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
801С,63,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
801С,63,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,582.8,252
801С,63,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1165.5,252
801С,63,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1165.5,252
801С,63,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,582.8,252
808С,63,КРАСНОДАР,АДЛЕР,1С,1,,,0.0,2723.5,252
808С,63,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1165.5,252
808С,63,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1165.5,252
808С,63,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,582.8,252
497Г,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1767.7,252
497Г,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1455.6,252
497Г,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1767.7,252
497Г,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1182.9,252
497Г,63,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1280.8,252
497Г,63,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
471М,63,КРАСНОДАР,АДЛЕР,1Л,1,,,384.0,4277.6,252
471М,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1409.0,252
471М,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1709.1,252
471М,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1409.0,252
471М,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1709.1,252
471М,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1280.3,252
471М,63,КРАСНОДАР,АДЛЕР,3Д,1,,,188.2,1280.8,252
471М,63,КРАСНОДАР,АДЛЕР,3Т,1,,,188.2,1280.8,252
471М,63,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
269Ч,63,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,1403.3,252
269Ч,63,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,1661.1,252
269Ч,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1239.3,252
269Ч,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1239.3,252
269Ч,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1497.1,252
269Ч,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1497.1,252
269Ч,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1681.2,252
269Ч,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2049.5,252
269Ч,63,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1128.8,252
269Ч,63,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1378.3,252
269Ч,63,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
459В,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1739.3,252
459В,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1739.3,252
459В,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1165.1,252
459В,63,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1280.8,252
459В,63,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1280.8,252
459В,63,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
127Ы,63,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1274.1,252
127Ы,63,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1736.6,252
127Ы,63,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,2077.8,252
127Ы,63,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1378.3,252
127Ы,63,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1378.3,252
127Ы,63,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
642С,63,КРАСНОДАР,АДЛЕР,1Э,1,,,666.0,5004.6,252
642С,63,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1264.1,252
642С,63,КРАСНОДАР,АДЛЕР,2Т,1,,,372.0,1168.2,252
642С,63,КРАСНОДАР,АДЛЕР,2Т,1,,,372.0,1367.4,252
642С,63,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1168.2,252
642С,63,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1367.4,252
642С,63,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1367.4,252
642С,63,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1827.1,252
642С,63,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
