Поезд/Нитка,Дней до отправления,Станция отп.,Станция назн.,Тип/Кл.обсл.,Кол-во прод. мест,Сумма по бил.,Сумма по плац.,Сумма серв. усл.,Итого сумма билета,Расстояние
080С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1775.3,284
080С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1252.8,284
080С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
080С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
080С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
642Ж,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,666.0,3669.6,284
642Ж,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,1264.1,284
642Ж,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1168.2,284
642Ж,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1367.4,284
642Ж,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1168.2,284
642Ж,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1367.4,284
642Ж,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1367.4,284
642Ж,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1529.2,284
642Ж,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
472С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Л,1,,,384.0,4710.3,284
472С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1518.2,284
472С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1845.7,284
472С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1518.2,284
472С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1845.7,284
472С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1377.8,284
472С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Д,1,,,188.2,1082.2,284
472С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Т,1,,,188.2,1082.2,284
472С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
808Э,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,2228.4,284
808Э,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
808Э,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
808Э,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
203С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1402.1,284
203С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1700.5,284
203С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1700.5,284
203С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1402.1,284
203С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1700.5,284
203С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1185.0,284
203С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1429.1,284
203С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1603.7,284
203С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
203С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
806Э,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1448.4,284
806Э,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1448.4,284
806Э,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
806Э,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
806Э,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
806Э,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
806Э,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
806Э,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
084С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4467.8,284
084С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
084С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
084С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
138С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,810.0,6432.0,284
138С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,1810.3,284
138С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,2516.5,284
138С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,2516.5,284
138С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1648.8,284
138С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1648.8,284
138С,75,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
080С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1461.8,284
080С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1775.3,284
080С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1775.3,284
080С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
080С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
080С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
642Ж,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,666.0,4670.9,284
642Ж,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,1264.1,284
642Ж,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1168.2,284
642Ж,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1367.4,284
642Ж,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1168.2,284
642Ж,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1367.4,284
642Ж,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1367.4,284
642Ж,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1529.2,284
642Ж,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
360С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ф,1,,,372.0,1648.1,284
360С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1484.1,284
360С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1484.1,284
360С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1484.1,284
360С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1005.6,284
360С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1082.2,284
808Э,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,2228.4,284
808Э,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
808Э,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
808Э,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
118С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1436.2,284
118С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1743.2,284
118С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1436.2,284
118С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1743.2,284
118С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1167.6,284
118С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1324.5,284
118С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1603.6,284
118С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1324.5,284
118С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1603.6,284
118С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1080.3,284
118С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
118С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
118С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
118С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
118С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
340С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1319.6,284
340С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1597.5,284
340С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1319.6,284
340С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1597.5,284
340С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1076.5,284
340С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1208.4,284
340С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1458.6,284
340С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1082.2,284
340С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1082.2,284
340С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
460С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1115.5,284
460С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1342.3,284
460С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1625.9,284
460С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1115.5,284
460С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1342.3,284
460С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,917.0,284
460С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1082.2,284
460С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1082.2,284
460С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
806Э,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1448.4,284
806Э,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1448.4,284
806Э,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
806Э,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
806Э,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
806Э,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
806Э,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
806Э,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
084С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1845.5,284
084С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1231.5,284
084С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
084С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
084С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
109С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2084.4,284
109С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1709.2,284
109С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2084.4,284
109С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
109С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
109С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
138С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,810.0,5755.4,284
138С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,1730.3,284
138С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,2404.6,284
138С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,2006.1,284
138С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,2404.6,284
138С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1648.8,284
138С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1648.8,284
138С,76,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
282С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
282С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
282С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
642Ж,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,666.0,5426.4,284
642Ж,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1248.0,284
642Ж,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1466.9,284
642Ж,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1248.0,284
642Ж,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1466.9,284
642Ж,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1466.9,284
642Ж,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1529.2,284
642Ж,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
472С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Л,1,,,384.0,3999.5,284
472С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1299.7,284
472С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1572.7,284
472С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1299.7,284
472С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1572.7,284
472С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1182.9,284
472С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Д,1,,,188.2,1082.2,284
472С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Т,1,,,188.2,1082.2,284
472С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
808Э,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,2228.4,284
808Э,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
808Э,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
808Э,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
806Э,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1448.4,284
806Э,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1448.4,284
806Э,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
806Э,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
806Э,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
806Э,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
806Э,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
806Э,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
084С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4088.0,284
084С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1395.2,284
084С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1692.1,284
084С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
084С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
084С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
138С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,810.0,5511.1,284
138С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,1825.7,284
138С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,2179.1,284
138С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,1825.7,284
138С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,2179.1,284
138С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1648.8,284
138С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1648.8,284
138С,77,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
642Ж,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,666.0,3669.6,284
642Ж,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,1264.1,284
642Ж,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1168.2,284
642Ж,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1367.4,284
642Ж,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1168.2,284
642Ж,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1367.4,284
642Ж,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1367.4,284
642Ж,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1529.2,284
642Ж,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
360С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ф,1,,,372.0,1648.1,284
360С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1484.1,284
360С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1484.1,284
360С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1484.1,284
360С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1005.6,284
360С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1082.2,284
808Э,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,2228.4,284
808Э,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
808Э,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
808Э,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
118С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1324.5,284
118С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1603.6,284
118С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1324.5,284
118С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1603.6,284
118С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1080.3,284
118С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1212.9,284
118С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1464.2,284
118С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,993.1,284
118С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
118С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
118С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
118С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
460С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1024.7,284
460С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1228.8,284
460С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1024.7,284
460С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1228.8,284
460С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,846.1,284
460С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1082.2,284
460С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1082.2,284
460С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
806Э,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1448.4,284
806Э,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1448.4,284
806Э,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
806Э,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
806Э,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
806Э,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
806Э,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
806Э,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
326С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,2419.0,6139.5,284
326С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,899.0,1980.6,284
326С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,899.0,2751.1,284
326С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1082.2,284
326С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
270С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ф,1,,,372.0,1403.3,284
270С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ф,1,,,372.0,1661.1,284
270С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1136.1,284
270С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1239.3,284
270С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1368.2,284
270С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1497.1,284
270С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1128.8,284
270С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
270С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
270С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
084С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1244.3,284
084С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1503.4,284
084С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1071.6,284
084С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
